pleiades_uri,wikidata_uri,wikidata_label,wikidata_description,wikidata_coordinates,chronique_id,dare_id,geonames_id,gettytgn_id,idaigaz_id,loc_id,manto_id,nomisma_id,topostext_id,trismegistos_id,viaf_id,vici_id,wikipedia_en
https://pleiades.stoa.org/places/638973,http://www.wikidata.org/entity/Q1744316,Lysinia,ancient Lycian or Pisidian town,Point(30.06666667 37.7),,,,,,,,,377301ULys,,,,https://en.wikipedia.org/wiki/Lysinia
https://pleiades.stoa.org/places/638977,http://www.wikidata.org/entity/Q133521896,Madamprum,ancient place of Caralitis mentioned by Livy,Point(29.8536 37.12157),,,,,,,,,371299UMad,,,,
https://pleiades.stoa.org/places/638979,http://www.wikidata.org/entity/Q65122577,Magastara,town of ancient Pisidia during Roman times,Point(30.388773 37.716197),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Magastara
https://pleiades.stoa.org/places/638980,http://www.wikidata.org/entity/Q6732591,Magydus,settlement of ancient Pamphylia,Point(30.793611111 36.852777777),,,,5004396,,,,,368308UMag,,,,https://en.wikipedia.org/wiki/Magydus
https://pleiades.stoa.org/places/638984,http://www.wikidata.org/entity/Q65053275,Manava,town of ancient Pamphylia,Point(31.4469115 36.787064),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Manava_(Pamphylia)
https://pleiades.stoa.org/places/638991,http://www.wikidata.org/entity/Q6011357,Melanippion,ancient Lycian settlement,Point(30.40496 36.25488),,,,,,,,,363304UMel,,,,https://en.wikipedia.org/wiki/Melanippe_(Lycia)
https://pleiades.stoa.org/places/638998,http://www.wikidata.org/entity/Q65122831,Moatra,town of ancient Pisidia,Point(30.285973 37.548665),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Moatra
https://pleiades.stoa.org/places/639001,http://www.wikidata.org/entity/Q65089136,Morka,inland town of ancient Pamphylia,Point(30.79518 37.11455),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Morka
https://pleiades.stoa.org/places/639005,http://www.wikidata.org/entity/Q652024,Myra,ancient Greek town in Lycia,Point(29.985277777 36.259166666),,21455,6697874,,,,,,363300UMyr,1404,"99146153027805250074,236846363",11248,https://en.wikipedia.org/wiki/Myra
https://pleiades.stoa.org/places/639010,http://www.wikidata.org/entity/Q1432010,Nisa,ancient city of Lycia,Point(29.64222222 36.44138889),,24897,,,,,,,364296UNei,,,,https://en.wikipedia.org/wiki/Nisa_(Lycia)
https://pleiades.stoa.org/places/639016,http://www.wikidata.org/entity/Q65060365,Olbia,ancient town and fortress of Pamphylia,Point(30.658713 36.879103),,,,,,,,,369307UOlb,,,,https://en.wikipedia.org/wiki/Olbia_(Pamphylia)
https://pleiades.stoa.org/places/639029,http://www.wikidata.org/entity/Q65122848,Ouerbe,ancient town,Point(30.266414 37.239357),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Ouerbe
https://pleiades.stoa.org/places/639035,http://www.wikidata.org/entity/Q81598,Gulf of Antalya,bay of the Mediterranean Sea,Point(31.0 36.5),,,323775,"7739821,1112339",,sh96009941,,,,,239525110,,https://en.wikipedia.org/wiki/Gulf_of_Antalya
https://pleiades.stoa.org/places/639036,http://www.wikidata.org/entity/Q111530800,Panemoteichus,ancient city in Pamphylia,,,,,,,,,,,,,,
https://pleiades.stoa.org/places/639038,http://www.wikidata.org/entity/Q111502650,Tiberiopolis,ancient city in Phrygia Pacatiana,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Tiberiopolis
https://pleiades.stoa.org/places/639046,http://www.wikidata.org/entity/Q948459,Pednelissus,ancient city in Turkey,Point(30.92055556 37.22138889),,21550,,8713103,,,,,372309UPed,,,,https://en.wikipedia.org/wiki/Pednelissus
https://pleiades.stoa.org/places/639061,http://www.wikidata.org/entity/Q60791436,Pisilis,town of ancient Caria,Point(28.697899 36.7030025),,,,,,,,,367287UPis,,,,https://en.wikipedia.org/wiki/Pisilis
https://pleiades.stoa.org/places/639062,http://www.wikidata.org/entity/Q65060447,Placoma,"unlocated ancient settlement in Lycia, possibly at Cagman, Demre, Turkey",Point(29.96511 36.383422),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Placoma
https://pleiades.stoa.org/places/639065,http://www.wikidata.org/entity/Q1116048,Podalaea,town of ancient Lycia,Point(30.0364 36.6741),,22676,,,,,,,367300UPod,,,,https://en.wikipedia.org/wiki/Podalia_(Lycia)
https://pleiades.stoa.org/places/639070,http://www.wikidata.org/entity/Q211811,Burdur,"district and city in Burdur, Turkey",Point(30.283333333 37.716666666),,,320392,,,no99046910,,,,,153930116,,https://en.wikipedia.org/wiki/Burdur
https://pleiades.stoa.org/places/639072,http://www.wikidata.org/entity/Q65122584,Prostanna,town of ancient Pisidia,Point(30.84905 37.87414),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Prostanna
https://pleiades.stoa.org/places/639078,http://www.wikidata.org/entity/Q2148209,Rhodiopolis,ancient city in Lycia,Point(30.26666667 36.38333333),,21453,8077811,5003780,,,,,364303URho,,2145376258983720583,,https://en.wikipedia.org/wiki/Rhodiapolis
https://pleiades.stoa.org/places/639086,http://www.wikidata.org/entity/Q65060449,Sabandus,town of ancient Lycia,Point(29.994451 36.302265),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Sabandus
https://pleiades.stoa.org/places/639091,http://www.wikidata.org/entity/Q2666527,Lake Acıgöl,lake in Turkey,Point(29.8878 37.8268),,,325452,,,,,,,,,,https://en.wikipedia.org/wiki/Lake_Ac%C4%B1g%C3%B6l
https://pleiades.stoa.org/places/639095,http://www.wikidata.org/entity/Q85799713,Saraganda,town of ancient Pisidia,Point(29.869768 37.258957),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Saraganda
https://pleiades.stoa.org/places/639097,http://www.wikidata.org/entity/Q65060399,Sebeda,harbour on the coast of ancient Lycia,Point(29.650917 36.173309),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Sebeda
https://pleiades.stoa.org/places/639098,http://www.wikidata.org/entity/Q7447932,Seleucia Sidera,"ancient settlement in Atabey, Isparta, Turkey",Point(30.6179 37.9),,21441,,,,,,,379306USel,,,,https://en.wikipedia.org/wiki/Seleucia_Sidera
https://pleiades.stoa.org/places/639099,http://www.wikidata.org/entity/Q362627,Seleucia,"ancient city of Pamphylia, south Turkey",Point(31.47555278 36.873725),,"27807,27764",,,,,,,369315ULyr,,246205122,,https://en.wikipedia.org/wiki/Seleucia_(Pamphylia)
https://pleiades.stoa.org/places/639100,http://www.wikidata.org/entity/Q769197,Selge,"archaeological site in Manavgat, Antalya, Turkey",Point(31.127026 37.22923),,21445,,,,sh96008764,,,372311PSel,,315170213,,https://en.wikipedia.org/wiki/Selge
https://pleiades.stoa.org/places/639102,http://www.wikidata.org/entity/Q65058782,Seroiata,town of ancient Lycia,Point(29.543997 36.2431455),,,,,,,,,362295USer,,,,https://en.wikipedia.org/wiki/Seroiata
https://pleiades.stoa.org/places/639103,http://www.wikidata.org/entity/Q65122570,Sia,ancient town of Pisidia in Turkey,Point(30.60218 37.262066),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Sia_(Pisidia)
https://pleiades.stoa.org/places/639104,http://www.wikidata.org/entity/Q65122850,Sibidounda,town of ancient Pisidia,Point(30.2991205 37.224609),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Sibidounda
https://pleiades.stoa.org/places/639105,http://www.wikidata.org/entity/Q152405,Side,"mahalle (administrative quarter) in Manavgat, Antalya, southwestern Turkey",Point(31.388611111 36.766666666),,21232,301238,,,n2010009865,8195145,,368314PSid,,"237752341,172713251",,"https://en.wikipedia.org/wiki/Side,_Turkey"
https://pleiades.stoa.org/places/639106,http://www.wikidata.org/entity/Q24913524,Adrasan Bay,"bay in the Antalya Province, Turkey",Point(30.4834 36.3086),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Adrasan_Bay
https://pleiades.stoa.org/places/639108,http://www.wikidata.org/entity/Q2282045,Sidyma,town in ancient Lycia,Point(29.19333333 36.40833333),,21467,,,,,,,364292USid,,,,https://en.wikipedia.org/wiki/Sidyma
https://pleiades.stoa.org/places/639111,http://www.wikidata.org/entity/Q20988516,Sinda,ancient town of Anatolia,Point(29.6045 37.120499),,22672,,,,,,,371296USin,,,,https://en.wikipedia.org/wiki/Sinda_(Pisidia)
https://pleiades.stoa.org/places/639118,http://www.wikidata.org/entity/Q1437057,Sura (Lycia),ancient city of Lycia with oracular site,Point(29.94480556 36.24402778),,,,,,,,,362299USou,,,,https://en.wikipedia.org/wiki/Sura_(Lycia)
https://pleiades.stoa.org/places/639123,http://www.wikidata.org/entity/Q85804653,Syneta,town of ancient Caria,Point(28.73706 37.907299),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Syneta_(Caria)
https://pleiades.stoa.org/places/639126,http://www.wikidata.org/entity/Q96407689,Takina,ancient town of Pisidia,Point(29.9341495 37.596278),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Takina
https://pleiades.stoa.org/places/639131,http://www.wikidata.org/entity/Q50812205,Teimiussa,ancient Lycian port town and fortress,Point(29.8502 36.1971),,,,,,,,,362299UTei,,,,https://en.wikipedia.org/wiki/Teimiussa
https://pleiades.stoa.org/places/639142,http://www.wikidata.org/entity/Q65053935,Tetrapyrgia,town of the Roman province of Pamphylia,Point(30.849722222 36.889166666),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Tetrapyrgia_(Pamphylia)
https://pleiades.stoa.org/places/639146,http://www.wikidata.org/entity/Q85809845,Tityassus,town of ancient Isauria,Point(31.401349 37.700415),,,,,,,,,377314UTit,,,,https://en.wikipedia.org/wiki/Tityassus
https://pleiades.stoa.org/places/639148,http://www.wikidata.org/entity/Q65058719,Tragalassus,town of ancient Lycia,Point(29.8459 36.3189),,,,,,,,,363298UTra,,,,https://en.wikipedia.org/wiki/Tragalassus
https://pleiades.stoa.org/places/639149,http://www.wikidata.org/entity/Q1302343,Trapezopolis,city of ancient Caria,Point(28.932258333 37.855905555),,,,,,,,,379289UTra,,,,https://en.wikipedia.org/wiki/Trapezopolis
https://pleiades.stoa.org/places/639156,http://www.wikidata.org/entity/Q6011242,Tyberissus,Ancient Lycian town,Point(29.8564 36.21537),,,,,,,,,362299UTyb,,,,https://en.wikipedia.org/wiki/Tyberissus
https://pleiades.stoa.org/places/639157,http://www.wikidata.org/entity/Q63737371,Tyinda,Ancient Lycian town,Point(29.73105 36.237203),,,,,,,,,362297UTyi,,,,https://en.wikipedia.org/wiki/Tyinda
https://pleiades.stoa.org/places/639159,http://www.wikidata.org/entity/Q85811341,Tynada,town of ancient Pisidia,Point(31.1607155 37.7554975),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Tynada
https://pleiades.stoa.org/places/639160,http://www.wikidata.org/entity/Q85810183,Toriaeum,town of ancient Lycia,Point(29.919444 36.951111),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Toriaeum
https://pleiades.stoa.org/places/639166,http://www.wikidata.org/entity/Q464936,Xanthos,ancient city in Lycia and part of UNESCO World Heritage Site in Turkey,Point(29.319255 36.357132),,21462,6697875,,,sh85148773,,,364293PXan,2504,315170003,11468,https://en.wikipedia.org/wiki/Xanthos
https://pleiades.stoa.org/places/641191178,http://www.wikidata.org/entity/Q178665,Mitanni,state in northern Syria and south-east Anatolia from ca. 1500 BC–1300 BC,Point(39.89186 37.649569),,,,,2043235,,,,,,,,https://en.wikipedia.org/wiki/Mitanni
https://pleiades.stoa.org/places/642508,http://www.wikidata.org/entity/Q415943,Akarassos,ancient city in Asia Minor landscape Kabalia,Point(29.921523 36.734861),,,,,,,,,367299UAka,,,,https://en.wikipedia.org/wiki/Acarassus
https://pleiades.stoa.org/places/642510,http://www.wikidata.org/entity/Q24915773,Apollonos-Hieron,ancient city in Lydia,Point(28.83055556 38.045),,,,,,,,,380288UApo,,,,https://en.wikipedia.org/wiki/Apollonos_Hieron
https://pleiades.stoa.org/places/642512,http://www.wikidata.org/entity/Q65059234,Canas,former settlement in Lycia,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Canas_(Lycia)
https://pleiades.stoa.org/places/642521,http://www.wikidata.org/entity/Q1354922,Eriza,ancient city of Phrygia,,,,,,,,,,,,,,
https://pleiades.stoa.org/places/642525,http://www.wikidata.org/entity/Q131850695,Gordiouteichos,ancient town of Caria near Aphrodisias,Point(28.609 37.685),,,,,,,,,377286UGor,,,,
https://pleiades.stoa.org/places/642528,http://www.wikidata.org/entity/Q111487456,Hydrela,ancient Phrygian city in modern-day Turkey,,,,,,,,,,,,,,
https://pleiades.stoa.org/places/642535,http://www.wikidata.org/entity/Q65060425,Cosara,town of ancient Lycia,,,,,,,,,,367304UKos,,,,https://en.wikipedia.org/wiki/Cosara
https://pleiades.stoa.org/places/642561,http://www.wikidata.org/entity/Q65058360,Symbra,ancient settlement in Lycia between Hippoukome and Kadyanda,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Symbra
https://pleiades.stoa.org/places/642565,http://www.wikidata.org/entity/Q16327515,Themisonion,ancient town of Phrygia,,,46097,,,,,11003299,,375294UThe,,,,
https://pleiades.stoa.org/places/645204823,http://www.wikidata.org/entity/Q1711018,Koukonesi,"archaeological site on Lemnos, Greece",Point(25.267222222 39.885555555),,,261724,,,,,,399253XKou,,,,https://en.wikipedia.org/wiki/Koukonesi
https://pleiades.stoa.org/places/645204824,http://www.wikidata.org/entity/Q6882940,Mitrou,human settlement in Greece,Point(23.125 38.636),,,,,,,,,386231XMit,,,,https://en.wikipedia.org/wiki/Mitrou
https://pleiades.stoa.org/places/646165662,http://www.wikidata.org/entity/Q56293373,Tabard Square Roman temple complex,UK archaeological site,Point(-0.090677 51.500468),,,,,,,,,,,,,
https://pleiades.stoa.org/places/648549,http://www.wikidata.org/entity/Q85739851,Adrasus,town of ancient Cilicia,Point(33.129851 36.655564),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Adrasus
https://pleiades.stoa.org/places/648554,http://www.wikidata.org/entity/Q118235698,Aleion Plain,flat region of Cilicia noted by ancient authors,Point(35.4484 36.9739),,,,,,,,,370354LAle,,,,
https://pleiades.stoa.org/places/648558,http://www.wikidata.org/entity/Q85741848,Ano Kotradis,town of ancient Cilicia,Point(32.471456 36.530839),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Ano_Kotradis
https://pleiades.stoa.org/places/648569,http://www.wikidata.org/entity/Q20107711,Ariaramneia,city in ancient Cappadocia,Point(35.165436 38.124885),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Ariaramneia
https://pleiades.stoa.org/places/648570,http://www.wikidata.org/entity/Q85742913,Arima,town of ancient Cilicia,Point(34.114347 36.441276),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Arima_(Cilicia)
https://pleiades.stoa.org/places/648571,http://www.wikidata.org/entity/Q4796558,Arsinoe,ancient city on the coast of Cilicia,Point(33.022091 36.092495),,22664,,,,,,,361330UArs,,,,https://en.wikipedia.org/wiki/Arsinoe_(Cilicia)
https://pleiades.stoa.org/places/648578,http://www.wikidata.org/entity/Q65090157,Aulae,"harbor town in ancient Cilicia, archaeological site close to Mersin, Turkey",Point(34.753077 36.812812),,,,,,,,,368347UAul,,,,https://en.wikipedia.org/wiki/Aulae_(Cilicia)
https://pleiades.stoa.org/places/648582,http://www.wikidata.org/entity/Q85745352,Barate,town of ancient Lycaonia,Point(33.117203 37.430944),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Barate
https://pleiades.stoa.org/places/648593,http://www.wikidata.org/entity/Q732201,Göksu,river in Turkey,Point(34.046666666 36.296666666),,,314184,,,,,,363340WCal,,234206264,,https://en.wikipedia.org/wiki/G%C3%B6ksu
https://pleiades.stoa.org/places/648596,http://www.wikidata.org/entity/Q1738167,Kelenderis,"ancient city in Cilicia, modern Turkey",Point(33.32277778 36.14416667),,,,,,,9619315,,361333UKel,,,,
https://pleiades.stoa.org/places/648597,http://www.wikidata.org/entity/Q60790228,Charadrus,town and fortress of Cilicia,Point(32.569805 36.109886),,22665,,,,,,,361326UCha,,,,https://en.wikipedia.org/wiki/Charadrus
https://pleiades.stoa.org/places/648608,http://www.wikidata.org/entity/Q165377,Faustinopolis,Ancient Roman city in modern Turkey,Point(34.72361111 37.65833333),,,,,,,,,377347UFau,,,,https://en.wikipedia.org/wiki/Faustinopolis
https://pleiades.stoa.org/places/648611,http://www.wikidata.org/entity/Q2167586,Corycus,archaeological site,Point(34.15416667 36.46527778),,21560,,1099803,,,9055591,,365342PCor,,,,https://en.wikipedia.org/wiki/Corycus
https://pleiades.stoa.org/places/648614,http://www.wikidata.org/entity/Q65088824,Cybistra,town of ancient Cappadocia,Point(34.226824 37.662456),,21579,,,,,,,377342UKyb,,,,https://en.wikipedia.org/wiki/Cybistra
https://pleiades.stoa.org/places/648624,http://www.wikidata.org/entity/Q130376141,Dionysophanes,,Point(33.092378 36.092345),,,,,,,,,,,,,
https://pleiades.stoa.org/places/648625,http://www.wikidata.org/entity/Q120495334,Domitiopolis,"ancient city in Cilicia, southern Asia Minor",Point(32.753914 36.750884),,,,,,,,,368328UDom,,,,https://en.wikipedia.org/wiki/Dometiopolis
https://pleiades.stoa.org/places/648627,http://www.wikidata.org/entity/Q132852606,Eirenopolis,ancient city of Cilicia,Point(32.8995 36.48111),,,,,,,,,365329UEir,,,,
https://pleiades.stoa.org/places/648643,http://www.wikidata.org/entity/Q11926001,Holmi,Greek harbor town of Cilicia,Point(33.88097 36.3202),,30286,,,,,,,363339HHol,,,,https://en.wikipedia.org/wiki/Holmi
https://pleiades.stoa.org/places/648644,http://www.wikidata.org/entity/Q85767832,Hyde,"ancient town in Lycaonia or Cappadocia, Turkey",Point(33.517464 37.440842),,,,,,,,,374335UHyd,,,,https://en.wikipedia.org/wiki/Hyde_(Cappadocia)
https://pleiades.stoa.org/places/648650,http://www.wikidata.org/entity/Q85769878,Iotape,small town of ancient Cilicia,Point(32.235969 36.319837),,21486,,,,,,,363322UIot,,,,https://en.wikipedia.org/wiki/Iotape
https://pleiades.stoa.org/places/648652,http://www.wikidata.org/entity/Q914218,Isauria,historical region of Asia Minor,Point(32.248055555 37.187777777),,"21576,21491",,7001296,,n98082609,,,372324UIsa,,154951477,,https://en.wikipedia.org/wiki/Isauria
https://pleiades.stoa.org/places/648657,http://www.wikidata.org/entity/Q85772450,Juliosebaste,town of ancient Cilicia and later of Isauria,Point(32.474166666 36.177777777),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Juliosebaste
https://pleiades.stoa.org/places/648660,http://www.wikidata.org/entity/Q79594816,Kalanthia,coastal town of ancient Cilicia,Point(34.305103 36.607498),,,,,,,,,366343UKal,,,,https://en.wikipedia.org/wiki/Kalanthia
https://pleiades.stoa.org/places/648662,http://www.wikidata.org/entity/Q85773503,Kanna,town of ancient Lycaonia,Point(33.197508 37.899116),,30291,,,,,,,379332UKan,,,,https://en.wikipedia.org/wiki/Kanna_(Lycaonia)
https://pleiades.stoa.org/places/648665,http://www.wikidata.org/entity/Q79584937,Kaystros,"town of ancient Cilicia, probably at Macar Kalesi",Point(32.329506 36.236294),,,,,,,,,362323UKay,,,,https://en.wikipedia.org/wiki/Kaystros
https://pleiades.stoa.org/places/648676,http://www.wikidata.org/entity/Q85774783,Kodylessos,town of ancient Lycaonia,Point(32.7646705 37.269914),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Kodylessos
https://pleiades.stoa.org/places/648680,http://www.wikidata.org/entity/Q85754110,Corna,town of ancient Lycaonia,Point(32.467014 37.489139),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Corna_(Lycaonia)
https://pleiades.stoa.org/places/648685,http://www.wikidata.org/entity/Q4252724,Laertes,town of ancient Cilicia,Point(32.16573 36.51062),,21485,,,,,,,365322ULae,,,,https://en.wikipedia.org/wiki/Laertes_(Cilicia)
https://pleiades.stoa.org/places/648689,http://www.wikidata.org/entity/Q85775728,Lamatorma,ancient Cilicia town,Point(33.0162235 36.734871),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Lamatorma
