pleiades,item,itemLabel,chronique_ids,dare_ids,geonames_ids,gettytgn_ids,idaigaz_ids,loc_ids,manto_ids,nomisma_ids,topostext_ids,trismegistos_ids,viaf_ids,vici_ids,wikipedia_en
540702,http://www.wikidata.org/entity/Q60790567,Chalai,,,,,,,,,392224PCha,,,,https://en.wikipedia.org/wiki/Chalai_(Thessaly)
722871113,http://www.wikidata.org/entity/Q27688146,Casa di Pane,,,,,,,,,,,,,
123222198,http://www.wikidata.org/entity/Q127505183,Tomb of Servius Sulpicius Galba,,,,,,,,,,,,,
118586,http://www.wikidata.org/entity/Q798699,Bad Gögging,,17667,2953454,,,n81125170,,,,,145079398,,
906299919,http://www.wikidata.org/entity/Q1479873,Santa Cecilia in Trastevere,,,,,,n82063769,,,,,130206490,,https://en.wikipedia.org/wiki/Santa_Cecilia_in_Trastevere
507469,http://www.wikidata.org/entity/Q2682135,Stratonicea,,,,,,,,,405238UStr,,,,https://en.wikipedia.org/wiki/Stratonicea_(Chalcidice)
745146970,http://www.wikidata.org/entity/Q124356253,Ziggurat at Nippur,,,,,,,,,,,,,
344573,http://www.wikidata.org/entity/Q104817310,"Villa, Dar Buk Ammara",,,,,,,,,,,,,
678418,http://www.wikidata.org/entity/Q7799960,Ti'inik,,,281605,,,,,,,,,,https://en.wikipedia.org/wiki/Ti%27inik
550548,http://www.wikidata.org/entity/Q65072803,Gergitha,,29537,,,,,,,392277UGer,,,,https://en.wikipedia.org/wiki/Gergitha
422956,http://www.wikidata.org/entity/Q2832670,Lanuvium,,21331,,,,,,,417127ULan,,,,https://en.wikipedia.org/wiki/Lanuvium
59822,http://www.wikidata.org/entity/Q5089,Ganges,,,"7479554,1202950",,,sh85053016,9746382,,38898WGan,,"251205486,134989216",,https://en.wikipedia.org/wiki/Ganges
530826,http://www.wikidata.org/entity/Q178488,Kefalonia,,41200,260311,,,n2012060930,8228872,,382206IKep,,264060911,,https://en.wikipedia.org/wiki/Cephalonia
50542877,http://www.wikidata.org/entity/Q16679006,Tanella di Pitagora,,,,,,,,,,,,,
197340,http://www.wikidata.org/entity/Q13289,Korčula,,17956,3197710,,,,,,430167UKor,,,,https://en.wikipedia.org/wiki/Kor%C4%8Dula_(town)
95537452,http://www.wikidata.org/entity/Q7362214,"Roman Town House, Dorchester",,,,,,,,,,,,,"https://en.wikipedia.org/wiki/Roman_Town_House,_Dorchester"
462454,http://www.wikidata.org/entity/Q18202665,Polizzello archaeological site,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Polizzello_archaeological_site
927328927,http://www.wikidata.org/entity/Q10296798,Siah Cheshmeh,,,116326,,,,,,,,,,https://en.wikipedia.org/wiki/Siah_Cheshmeh
570241,http://www.wikidata.org/entity/Q5405223,Eua,,27431,,,,,10192032,,374227PEua,,,,https://en.wikipedia.org/wiki/Eva_(Cynuria)
844982,http://www.wikidata.org/entity/Q85752462,Cimiata,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Cimiata
543789,http://www.wikidata.org/entity/Q17622317,Methylion,,45304,,,,,,,394220UMet,,,,https://en.wikipedia.org/wiki/Methylion
74261593,http://www.wikidata.org/entity/Q938289,Sirsukh,,,1339212,,,,,,,,,18346,https://en.wikipedia.org/wiki/Sirsukh
579897,http://www.wikidata.org/entity/Q13427314,Boutadai,,31114,,,,,,,380237DBou,,,,https://en.wikipedia.org/wiki/Butadae
599986,http://www.wikidata.org/entity/Q391543,Agathonisi,,41147,265633,7011345,,n2014075377,,,373268ITra,,311771099,,https://en.wikipedia.org/wiki/Agathonisi
570225,http://www.wikidata.org/entity/Q25020951,Lestenitsas river,,,258468,,,,,,378218WEni,,,,
265823,http://www.wikidata.org/entity/Q5770857,Basti,,16828,,,,,,,375000UBas,,,,
687875,http://www.wikidata.org/entity/Q4702667,al-Karmil,,,7891511,,,,,,,,,,https://en.wikipedia.org/wiki/Al-Karmil
336470346,http://www.wikidata.org/entity/Q188490,Capalbio,,,6536857,,,no2006115586,,,,,"235545763,124179116",,https://en.wikipedia.org/wiki/Capalbio
462283,http://www.wikidata.org/entity/Q58878895,Lipara,,16885,,,,,,,385150PLip,,,,
599779,http://www.wikidata.org/entity/Q65070182,Maeandropolis,,29001,,,,,,,378274UMai,,,,https://en.wikipedia.org/wiki/Maeandropolis
663121962,http://www.wikidata.org/entity/Q3983283,Temple of Venus,,,,,,,,,,,,,
570249,http://www.wikidata.org/entity/Q16565409,Eutaea,,27432,,,,,,,374223PEut,,,,https://en.wikipedia.org/wiki/Eutaea
413165,http://www.wikidata.org/entity/Q3949875,Shrine of Hercules Curinus,,22896,10401104,,,sh2008006982,,,,,316597413,29920,https://en.wikipedia.org/wiki/Shrine_of_Hercules_Curinus
413290,http://www.wikidata.org/entity/Q896551,Lake Bracciano,,,3181627,,,sh2011004633,,,,52813,236551182,,https://en.wikipedia.org/wiki/Lake_Bracciano
59677979,http://www.wikidata.org/entity/Q1456931,Santa Sofia Church,,,,,,,,,,,238103641,,"https://en.wikipedia.org/wiki/Santa_Sofia,_Benevento"
671846980,http://www.wikidata.org/entity/Q608198,Ancient Theatre of Epidaurus,,,408651,,,sh2010015121,10158899,,376231BGTh,,217144782720885280518,,https://en.wikipedia.org/wiki/Ancient_Theatre_of_Epidaurus
845039,http://www.wikidata.org/entity/Q85793338,Pimolisa,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Pimolisa
865942280,http://www.wikidata.org/entity/Q767422,Regio IV Samnium,,,,,,,,,,,,,
550592,http://www.wikidata.org/entity/Q1127771,Mount Ida,,41118,308421,1105183,,sh2015001793,8194700,,397268LIda,,234689153,,https://en.wikipedia.org/wiki/Mount_Ida_(Turkey)
978725164,http://www.wikidata.org/entity/Q68679849,Lucus Stimulae,,,,,,,,,,43894,,,
383636,http://www.wikidata.org/entity/Q670414,Dora Riparia,,44065,3177515,,,,,,,,170110745,,https://en.wikipedia.org/wiki/Dora_Riparia
246496,http://www.wikidata.org/entity/Q3079849,Roman quarry of El Mèdol,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Roman_quarry_of_El_M%C3%A8dol
413314,http://www.wikidata.org/entity/Q7452248,Septempeda,,16803,,,,,,,432132USep,32626,304910896,58399,https://en.wikipedia.org/wiki/Septempeda
432855,http://www.wikidata.org/entity/Q128084,Fondi,,16713,6541136,,,,,,414134UFun,,305114836,,https://en.wikipedia.org/wiki/Fondi
541020,http://www.wikidata.org/entity/Q7161470,Pelinna,,,255625,,,,,,396220PPel,,,,https://en.wikipedia.org/wiki/Pelinna
502577471,http://www.wikidata.org/entity/Q16331965,Sanctuary of Demeter Malophoros,,,,,,,,,376128SDeM,,,,
29964875,http://www.wikidata.org/entity/Q2444596,Casteddu di Tappa,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Casteddu_di_Tappa
187562,http://www.wikidata.org/entity/Q1502960,Lago di Mezzola,,,3173483,,,,,,,,21146217686909141337,,https://en.wikipedia.org/wiki/Lago_di_Mezzola
383799,http://www.wikidata.org/entity/Q14366,Ticino,,16560,2658369,,,sh85135246,,,452091WTic,,86144647641199173339,,https://en.wikipedia.org/wiki/Ticino_(river)
324817,http://www.wikidata.org/entity/Q286794,Salakta,,21593,2467341,,,,,,,,311595254,2955,https://en.wikipedia.org/wiki/Salakta
886273706,http://www.wikidata.org/entity/Q17390115,Castro de Alvarelhos,,,,,,,,,,,316432014,,
570590,http://www.wikidata.org/entity/Q3562963,Pharae,,31042,,,,,10274458,,381217PPha,15756,,,https://en.wikipedia.org/wiki/Pharae
216741,http://www.wikidata.org/entity/Q2900394,Buridava,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Buridava
181167413,http://www.wikidata.org/entity/Q3984401,Baths of Massaciuccoli,,42321,,,,,,,,,247003539,65859,
109190,http://www.wikidata.org/entity/Q3336204,Nasium,,"18748,1994",,,,,,,486054UNas,,,,
541154,http://www.wikidata.org/entity/Q16640735,Tolophon,,22831,,,,,,,384223PTol,,,,https://en.wikipedia.org/wiki/Tolophon
857257,http://www.wikidata.org/entity/Q65049073,Ophis,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Ophis_(Pontus)
884130,http://www.wikidata.org/entity/Q5484,Caspian Sea,,,630671,7016624,,sh85020611,,,400516WHyr,42258,"235067119,5317151898626424190001",,https://en.wikipedia.org/wiki/Caspian_Sea
589832,http://www.wikidata.org/entity/Q6350498,Kalamydi,,28785,,,,,,,352237UKal,,,,https://en.wikipedia.org/wiki/Kalamydi
656691255,http://www.wikidata.org/entity/Q16537540,House of the Relief of Telephus,,,,,,,,,,,253450512,,
929385152,http://www.wikidata.org/entity/Q241194,Irminones,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Irminones
638852,http://www.wikidata.org/entity/Q65044296,Hadrianopolis,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Hadrianopolis_(Pisidia)
550633,http://www.wikidata.org/entity/Q3566306,Cebrene,,21542,,,,,,,397266UKeb,,,,https://en.wikipedia.org/wiki/Cebrene
756515,http://www.wikidata.org/entity/Q548283,Tjebu,,22146,360310,,,no2004069591,,,268315UAnt,188,146932217,,https://en.wikipedia.org/wiki/Qaw_el-Kebir
207308,http://www.wikidata.org/entity/Q2737297,Niševac,,,787654,,,,,,,,,,https://en.wikipedia.org/wiki/Ni%C5%A1evac
79282,http://www.wikidata.org/entity/Q3811370,Acton Scott,,,"2657690,7301056",,,,,,,,,,https://en.wikipedia.org/wiki/Acton_Scott
857192,http://www.wikidata.org/entity/Q3646487,Klukhorski Pass,,,547406,,,,,,,,,,
79467,http://www.wikidata.org/entity/Q1347915,Villa rustica of Folkestone,,,10376300,,,,,,,15204,,,https://en.wikipedia.org/wiki/Folkestone_Roman_Villa
89144,http://www.wikidata.org/entity/Q103163169,Hadrian's Wall (Samian Ware Discovery Site),,,,,,,,,,,,,
828895928,http://www.wikidata.org/entity/Q2911154,"milliarium in Caveirac (Gard, France)",,14127,,,,,,,,,,,
517771600,http://www.wikidata.org/entity/Q11120743,Metsamor site,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Metsamor_site
540784,http://www.wikidata.org/entity/Q5414041,Eurymenae,,29344,,,,,,,398228PEur,33505,,,https://en.wikipedia.org/wiki/Eurymenae
585132,http://www.wikidata.org/entity/Q61890932,Dema Wall,,34550,,,,,,,381237FDem,,,,
432895,http://www.wikidata.org/entity/Q3825995,Lago di Paola,,,,1114823,,,,,,,,,https://en.wikipedia.org/wiki/Lake_Sabaudia
187520,http://www.wikidata.org/entity/Q41013,Ponte nelle Alpi,,26544,6536383,,,n98007631,,,,,127622639,,https://en.wikipedia.org/wiki/Ponte_nelle_Alpi
980015048,http://www.wikidata.org/entity/Q108073694,"Tower 18, Dura-Europos",,,,,,,,,,,,,
599805,http://www.wikidata.org/entity/Q1330828,Mycale,,41140,,,,sh2018000480,9688233,,377271LMyc,42605,18144782698951116212,,https://en.wikipedia.org/wiki/Mycale
413157,http://www.wikidata.org/entity/Q1013831,Gravisca,,21336,3163829,,,,,,422117UGra,32081,236445311,55654,https://en.wikipedia.org/wiki/Gravisca
59692,http://www.wikidata.org/entity/Q624638,Arachosia,,,,,,,,,315650RAra,,313477879,,https://en.wikipedia.org/wiki/Arachosia
474016230,http://www.wikidata.org/entity/Q1219688,Temple of Vesta,,42209,,,,,,,,,245429006,,"https://en.wikipedia.org/wiki/Temple_of_Vesta,_Tivoli"
938346135,http://www.wikidata.org/entity/Q16964645,Dokki Gel,,,,,,,,,,6057,,,https://en.wikipedia.org/wiki/Doukki_Gel
118541,http://www.wikidata.org/entity/Q1735433,Castra Ad Iuvense,,10782,,,,,,,,,,7288,
501432,http://www.wikidata.org/entity/Q204347,Maritsa,,,735315,7002660,,sh88007012,11295262,,407260WHeb,,136281809,,https://en.wikipedia.org/wiki/Maritsa
393484,http://www.wikidata.org/entity/Q172572,Rubicon,,44090,3168821,"1129219,1129218",,sh2006007727,,,442124WRub,,236946937,,https://en.wikipedia.org/wiki/Rubicon
393511,http://www.wikidata.org/entity/Q847760,Veneti,,,,,,sh2003000227,,,457120REne,,,,https://en.wikipedia.org/wiki/Veneti_(Gaul)
540736,http://www.wikidata.org/entity/Q5280742,Dirfi,,43639,263044,,,,,,386238LDir,,,,https://en.wikipedia.org/wiki/Dirfi
540851,http://www.wikidata.org/entity/Q48781686,Callithera,,29370,,,,,,,393220UKal,,,,https://en.wikipedia.org/wiki/Callithera
844992,http://www.wikidata.org/entity/Q60793257,Crenides,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Crenides_(Bithynia)
138307,http://www.wikidata.org/entity/Q21556439,Condatis,,,,,,,,,,,,,
656796825,http://www.wikidata.org/entity/Q2639716,Tsovak,,,616138,,,,,,,,,,https://en.wikipedia.org/wiki/Tsovak
118938,http://www.wikidata.org/entity/Q1735412,Castra of Ruffenhofen,,2180,8504467,,,,,,,,,9726,
109357,http://www.wikidata.org/entity/Q206403,Sicambri,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Sicambri
648680,http://www.wikidata.org/entity/Q85754110,Corna,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Corna_(Lycaonia)
541132,http://www.wikidata.org/entity/Q106880398,Teneric plain,,,,,,,10214791,,383232LTeP,,,,
501507,http://www.wikidata.org/entity/Q12874068,Ancient Maroneia,,,,,,sh88004568,,,409255PMar,,315170083,,
570040,http://www.wikidata.org/entity/Q16737279,Aegae,,21940,,,,,10274676,,382223PAig,76,,,https://en.wikipedia.org/wiki/Aegae_(Achaea)
236658,http://www.wikidata.org/entity/Q15684,Segovia,,,6360915,,,n80038181,,,410-41USeg,,123150783,,https://en.wikipedia.org/wiki/Segovia
678121,http://www.wikidata.org/entity/Q1243563,Dora,,21661,295317,1079507,,,,,326349UDor,,,,https://en.wikipedia.org/wiki/Tel_Dor
167776,http://www.wikidata.org/entity/Q1007141,Gabali,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Gabali
442522220,http://www.wikidata.org/entity/Q1347586,Villa of the Papyri,,42341,,,,sh86002937,,,,,"37145067068366630240,127147428",,https://en.wikipedia.org/wiki/Villa_of_the_Papyri
648570,http://www.wikidata.org/entity/Q85742913,Arima,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Arima_(Cilicia)
89117,http://www.wikidata.org/entity/Q1710821,Blatobulgium,,23096,2655598,,,,,,,,,,https://en.wikipedia.org/wiki/Blatobulgium
481808,http://www.wikidata.org/entity/Q252273,Doclea,,16896,,,,,,,425193UDoc,,221489704,,https://en.wikipedia.org/wiki/Doclea_(Illyria)
29110684,http://www.wikidata.org/entity/Q3108617,Arch of Gallienus,,,,,,,,,419125FPEq,,,,https://en.wikipedia.org/wiki/Arch_of_Gallienus
229558,http://www.wikidata.org/entity/Q15823122,Carrodunum,,,,,,,,,,,,,
520388219,http://www.wikidata.org/entity/Q4012772,Villa di Tigellio,,,,,,,,,,,,,
540825,http://www.wikidata.org/entity/Q11925635,Hyle,,29359,,,,,9651946,,385233UHyl,33354,,,https://en.wikipedia.org/wiki/Hyle_(Boeotia)
894178,http://www.wikidata.org/entity/Q18358552,Veh-Ardashir,,,,,,,,,,37190,,,https://en.wikipedia.org/wiki/Veh-Ardashir
20471,http://www.wikidata.org/entity/Q5586901,Gorszewice,,,3098783,,,,,,,,,,https://en.wikipedia.org/wiki/Gorszewice
165409128,http://www.wikidata.org/entity/Q744406,Library of Celsus,,25820,,,,,,,,,1733156619118528780008,,https://en.wikipedia.org/wiki/Library_of_Celsus
138657,http://www.wikidata.org/entity/Q1422723,Villeneuve-sur-Cher,,,"2968518,6428335",,,,,,,,,,https://en.wikipedia.org/wiki/Villeneuve-sur-Cher
301156661,http://www.wikidata.org/entity/Q96694237,"Temple of Venus, Baiae",,,,,,,,,,,,,
90199885,http://www.wikidata.org/entity/Q4697337,Ain Diwar Bridge,,41528,,,,,,,,,,,https://en.wikipedia.org/wiki/Ain_Diwar_Bridge
108750,http://www.wikidata.org/entity/Q103200060,Wiesbaden (Samian Ware Discovery Site),,,,,,,,,,,,,
599873,http://www.wikidata.org/entity/Q11944106,Pedasa,,29029,,,,,,,371274UPed,,,,https://en.wikipedia.org/wiki/Pedasa
438710,http://www.wikidata.org/entity/Q3663130,Area archeologica del Castrum Inui,,41381,,,,,,,416125UCaI,,,,
314616533,http://www.wikidata.org/entity/Q7698721,Temple of Derr,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Temple_of_Derr
981504,http://www.wikidata.org/entity/Q181238,Africa,,,8354636,,2122842,n90722599,,africa,,15771,151404673,,https://en.wikipedia.org/wiki/Africa_(Roman_province)
589914,http://www.wikidata.org/entity/Q266558,Lissos,,23381,8199368,,,,,,352238ULis,,,,https://en.wikipedia.org/wiki/Lissus_(Crete)
167688,http://www.wikidata.org/entity/Q1002989,Brangues,,11284,6613012,,,,,,,,126648745,,https://en.wikipedia.org/wiki/Brangues
668197,http://www.wikidata.org/entity/Q377802,Arwad,,21568,172880,,,no99051791,,,349359PAra,,142217356,29739,https://en.wikipedia.org/wiki/Arwad
903021,http://www.wikidata.org/entity/Q696193,Ecbatana,,22305,,,,,,,348485UEcb,,,,https://en.wikipedia.org/wiki/Ecbatana
98992,http://www.wikidata.org/entity/Q60176450,Kalkriese,,,2893774,,,nr97018655,,,,,131807049,,https://en.wikipedia.org/wiki/Kalkriese
639063,http://www.wikidata.org/entity/Q85793539,Plarasa,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Plarasa
432941,http://www.wikidata.org/entity/Q19900818,Misenum,,16720,,,,,11304521,,408141HMis,,,,
628925,http://www.wikidata.org/entity/Q372545,Arabissus,,,,6000353,,,,,,16447,,,https://en.wikipedia.org/wiki/Arabissus
573148,http://www.wikidata.org/entity/Q16944934,Bolina,,,,,,,10274478,,383219UBol,,,,https://en.wikipedia.org/wiki/Bolina_(Achaea)
433139,http://www.wikidata.org/entity/Q21095220,Surrentum,,,,,,,,,406144USur,,,,
981530,http://www.wikidata.org/entity/Q1246140,Lycia et Pamphylia,,,8378516,,,,,,,16417,,,https://en.wikipedia.org/wiki/Lycia_et_Pamphylia
550506,http://www.wikidata.org/entity/Q679305,Cyme,,21203,,,,sh88008026,8195137,,388269UCym,16129,246067928,,https://en.wikipedia.org/wiki/Cyme_(Aeolis)
874735,http://www.wikidata.org/entity/Q978443,Tell Brak,,"34901,40424",163608,,,,,,,,234623943,,https://en.wikipedia.org/wiki/Tell_Brak
256708,http://www.wikidata.org/entity/Q3774528,Acueducto de los Milagros,,39472,,,,,,,,,316735563,7983,https://en.wikipedia.org/wiki/Acueducto_de_los_Milagros
157815,http://www.wikidata.org/entity/Q644839,Argens,,,3037056,,,,,,,,4704148574313724430007,,https://en.wikipedia.org/wiki/Argens
109185,http://www.wikidata.org/entity/Q317433,Les Mureaux,,,3000192,1034002,,n2004007183,,,,,159646688,,https://en.wikipedia.org/wiki/Les_Mureaux
911125508,http://www.wikidata.org/entity/Q2586760,Wittenham Clumps,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Wittenham_Clumps
481789,http://www.wikidata.org/entity/Q622764,Himarë,,26408,"3185378,3185377",,,"sh2004005910,n79134493",,,401197UChi,,141886156,,https://en.wikipedia.org/wiki/Himar%C3%AB_(town)
108769,http://www.wikidata.org/entity/Q760408,Augers-en-Brie,,5444,6451132,,,,,,,,159767788,,https://en.wikipedia.org/wiki/Augers-en-Brie
570615,http://www.wikidata.org/entity/Q368275,Spetses,,,253355,,,,,,373233IPit,,,,https://en.wikipedia.org/wiki/Spetses
915626352,http://www.wikidata.org/entity/Q33313,Brownshill Dolmen,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Brownshill_dolmen
806179538,http://www.wikidata.org/entity/Q110832905,Q110832905,,,,,,,,,,,,,
136699833,http://www.wikidata.org/entity/Q210313,Fugloy,,,2621794,,,,,,,,240953271,,https://en.wikipedia.org/wiki/Fugloy
187397,http://www.wikidata.org/entity/Q53130,Grado,,1507,6539651,,,n79021131,,,457134UGra,,"240815628,141878346",,"https://en.wikipedia.org/wiki/Grado,_Friuli_Venezia_Giulia"
109307,http://www.wikidata.org/entity/Q34427,Saint-Dié-des-Vosges,,219,2980827,,,n50057407,,,,24384,141862780,,https://en.wikipedia.org/wiki/Saint-Di%C3%A9-des-Vosges
543768,http://www.wikidata.org/entity/Q106298445,Leibethrion Mt. (Boeotia),,,,,,,,,383229LLei,,,,
776223,http://www.wikidata.org/entity/Q14207694,Deir el-Hagar,,30569,,,,,,,,3559,,,
20578,http://www.wikidata.org/entity/Q2106878,Q2106878,,,,,,,,,,,,,
265952,http://www.wikidata.org/entity/Q249941,Águilas,,,6359508,1061685,,n81018734,,,,,129011149,,https://en.wikipedia.org/wiki/%C3%81guilas
591471666,http://www.wikidata.org/entity/Q1353735,Eridanos,,,,,,,,,380237WEri,,,58186,https://en.wikipedia.org/wiki/Eridanos_(Athens)
965247252,http://www.wikidata.org/entity/Q626172,Arapsu Bridge,,39475,,,,,,,,,,,https://en.wikipedia.org/wiki/Arapsu_Bridge
275601,http://www.wikidata.org/entity/Q2883706,Baquates,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Baquates
707644,http://www.wikidata.org/entity/Q114843188,Zephyrion,,44574,,,,,,,348323LZep,,,,
707601,http://www.wikidata.org/entity/Q15124178,Panagia tis Kyras,,37269,,,,,,,354340EPan,,,,
638769,http://www.wikidata.org/entity/Q718048,Arycanda,,21452,,5004390,,,,,365300UAry,16423,246938918,,https://en.wikipedia.org/wiki/Arycanda
207575,http://www.wikidata.org/entity/Q2017035,Zasele,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Zasele
109192,http://www.wikidata.org/entity/Q1973682,Neckarau,,1370,,7134007,,,,,,35033,,,
871801169,http://www.wikidata.org/entity/Q586468,Temple of Jupiter Optimus Maximus,,,,,,,,,419125SJCa,50052,259513541,,https://en.wikipedia.org/wiki/Temple_of_Jupiter_Optimus_Maximus
177663,http://www.wikidata.org/entity/Q21556427,Vivisco,,,,,,,,,,,,,
109356,http://www.wikidata.org/entity/Q1196925,Suessiones,,,,,,sh2017004508,,suessiones,,,,,https://en.wikipedia.org/wiki/Suessiones
543669,http://www.wikidata.org/entity/Q16454538,Chen,,,,,,,,,388222UChe,,,,https://en.wikipedia.org/wiki/Chen_(Thessaly)
530767,http://www.wikidata.org/entity/Q416070,Acarnania,,,,7002679,,,9613867,acarnania,388210RAka,37,,,https://en.wikipedia.org/wiki/Acarnania
720628459,http://www.wikidata.org/entity/Q404064,Mycenaean cemetery of Aidonia,,,,,,,,,,,,,
501322,http://www.wikidata.org/entity/Q65073170,Abarnis,,32283,,,,,,,404267UAba,,,,https://en.wikipedia.org/wiki/Abarnis
193087636,http://www.wikidata.org/entity/Q123906344,"Temple of Jupiter, Bidonì",,,,,,,,,,,,,
501557,http://www.wikidata.org/entity/Q1943549,Perperikon,,21897,728327,,,,,,417255UPer,,316432362,,https://en.wikipedia.org/wiki/Perperikon
167840,http://www.wikidata.org/entity/Q286259,Montmirat,,,6613801,,,,,,,,,,https://en.wikipedia.org/wiki/Montmirat
216917,http://www.wikidata.org/entity/Q406222,Panagyurishte,,,728448,1026928,,,,,,,53145602596501361984,,https://en.wikipedia.org/wiki/Panagyurishte
167911,http://www.wikidata.org/entity/Q3473124,Sapaudia,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Sapaudia
328100889,http://www.wikidata.org/entity/Q55096569,tomb of Caius Cartilius Poplicola,,,,,,,,,,,,,
